line,period,flow_nominal,margin_rho_norm,worst_case_abs_flow,Fmax,loading_nominal_pct,loading_worst_case_pct,binding
B25-1,2020-07-16 02:00:00,-41.63,0.0,41.63,500.0,8.3,8.3,False
B25-1,2020-07-16 04:00:00,-41.14,0.0,41.14,500.0,8.2,8.2,False
B25-1,2020-07-16 06:00:00,-46.19,0.0,46.19,500.0,9.2,9.2,False
B25-1,2020-07-16 08:00:00,-43.22,0.0,43.22,500.0,8.6,8.6,False
B25-1,2020-07-16 10:00:00,-85.85,0.0,85.85,500.0,17.2,17.2,False
B25-1,2020-07-16 12:00:00,-154.96,0.0,154.96,500.0,31.0,31.0,False
B25-1,2020-07-16 14:00:00,-159.84,0.0,159.84,500.0,32.0,32.0,False
B25-1,2020-07-16 16:00:00,-158.1,0.0,158.1,500.0,31.6,31.6,False
B25-1,2020-07-16 18:00:00,-157.41,0.0,157.41,500.0,31.5,31.5,False
B25-1,2020-07-16 20:00:00,-44.37,0.0,44.37,500.0,8.9,8.9,False
B25-1,2020-07-16 22:00:00,-9.08,0.0,9.08,500.0,1.8,1.8,False
B25-2,2020-07-15 00:00:00,-44.48,0.0,44.48,500.0,8.9,8.9,False
B25-2,2020-07-15 01:00:00,-45.69,0.0,45.69,500.0,9.1,9.1,False
B25-2,2020-07-15 02:00:00,-42.63,0.0,42.63,500.0,8.5,8.5,False
B25-2,2020-07-15 03:00:00,-42.72,0.0,42.72,500.0,8.5,8.5,False
B25-2,2020-07-15 04:00:00,-44.29,0.0,44.29,500.0,8.9,8.9,False
B25-2,2020-07-15 05:00:00,-46.23,0.0,46.23,500.0,9.2,9.2,False
B25-2,2020-07-15 06:00:00,-48.81,0.0,48.81,500.0,9.8,9.8,False
B25-2,2020-07-15 07:00:00,-48.91,0.0,48.91,500.0,9.8,9.8,False
B25-2,2020-07-15 08:00:00,-51.55,0.0,51.55,500.0,10.3,10.3,False
B25-2,2020-07-15 09:00:00,-87.91,0.0,87.91,500.0,17.6,17.6,False
B25-2,2020-07-15 10:00:00,-85.29,0.0,85.29,500.0,17.1,17.1,False
B25-2,2020-07-15 11:00:00,-133.26,0.0,133.26,500.0,26.7,26.7,False
B25-2,2020-07-15 12:00:00,-153.8,0.0,153.8,500.0,30.8,30.8,False
B25-2,2020-07-15 13:00:00,-155.66,0.0,155.66,500.0,31.1,31.1,False
B25-2,2020-07-15 14:00:00,-159.34,0.0,159.34,500.0,31.9,31.9,False
B25-2,2020-07-15 15:00:00,-156.13,0.0,156.13,500.0,31.2,31.2,False
B25-2,2020-07-15 16:00:00,-157.71,0.0,157.71,500.0,31.5,31.5,False
B25-2,2020-07-15 17:00:00,-157.0,0.0,157.0,500.0,31.4,31.4,False
B25-2,2020-07-15 18:00:00,-134.44,0.0,134.44,500.0,26.9,26.9,False
B25-2,2020-07-15 19:00:00,-89.89,0.0,89.89,500.0,18.0,18.0,False
B25-2,2020-07-15 20:00:00,-50.23,0.0,50.23,500.0,10.0,10.0,False
B25-2,2020-07-15 21:00:00,-45.51,0.0,45.51,500.0,9.1,9.1,False
B25-2,2020-07-15 22:00:00,-47.95,0.0,47.95,500.0,9.6,9.6,False
B25-2,2020-07-15 23:00:00,-39.55,0.0,39.55,500.0,7.9,7.9,False
B25-2,2020-07-16 00:00:00,-40.51,0.0,40.51,500.0,8.1,8.1,False
B25-2,2020-07-16 02:00:00,-41.63,0.0,41.63,500.0,8.3,8.3,False
B25-2,2020-07-16 04:00:00,-41.14,0.0,41.14,500.0,8.2,8.2,False
B25-2,2020-07-16 06:00:00,-46.19,0.0,46.19,500.0,9.2,9.2,False
B25-2,2020-07-16 08:00:00,-43.22,0.0,43.22,500.0,8.6,8.6,False
B25-2,2020-07-16 10:00:00,-85.85,0.0,85.85,500.0,17.2,17.2,False
B25-2,2020-07-16 12:00:00,-154.96,0.0,154.96,500.0,31.0,31.0,False
B25-2,2020-07-16 14:00:00,-159.84,0.0,159.84,500.0,32.0,32.0,False
B25-2,2020-07-16 16:00:00,-158.1,0.0,158.1,500.0,31.6,31.6,False
B25-2,2020-07-16 18:00:00,-157.41,0.0,157.41,500.0,31.5,31.5,False
B25-2,2020-07-16 20:00:00,-44.37,0.0,44.37,500.0,8.9,8.9,False
B25-2,2020-07-16 22:00:00,-9.08,0.0,9.08,500.0,1.8,1.8,False
B26,2020-07-15 00:00:00,88.95,0.0,88.95,500.0,17.8,17.8,False
B26,2020-07-15 01:00:00,83.36,0.0,83.36,500.0,16.7,16.7,False
B26,2020-07-15 02:00:00,78.2,0.0,78.2,500.0,15.6,15.6,False
B26,2020-07-15 03:00:00,76.69,0.0,76.69,500.0,15.3,15.3,False
B26,2020-07-15 04:00:00,75.1,0.0,75.1,500.0,15.0,15.0,False
B26,2020-07-15 05:00:00,70.16,0.0,70.16,500.0,14.0,14.0,False
B26,2020-07-15 06:00:00,77.91,0.0,77.91,500.0,15.6,15.6,False
B26,2020-07-15 07:00:00,101.2,0.0,101.2,500.0,20.2,20.2,False
B26,2020-07-15 08:00:00,67.08,0.0,67.08,500.0,13.4,13.4,False
B26,2020-07-15 09:00:00,71.23,0.0,71.23,500.0,14.2,14.2,False
B26,2020-07-15 10:00:00,72.07,0.0,72.07,500.0,14.4,14.4,False
B26,2020-07-15 11:00:00,98.55,0.0,98.55,500.0,19.7,19.7,False
B26,2020-07-15 12:00:00,113.53,0.0,113.53,500.0,22.7,22.7,False
B26,2020-07-15 13:00:00,120.54,0.0,120.54,500.0,24.1,24.1,False
B26,2020-07-15 14:00:00,131.78,0.0,131.78,500.0,26.4,26.4,False
B26,2020-07-15 15:00:00,126.56,0.0,126.56,500.0,25.3,25.3,False
B26,2020-07-15 16:00:00,130.02,0.0,130.02,500.0,26.0,26.0,False
B26,2020-07-15 17:00:00,131.1,0.0,131.1,500.0,26.2,26.2,False
B26,2020-07-15 18:00:00,122.57,0.0,122.57,500.0,24.5,24.5,False
B26,2020-07-15 19:00:00,98.4,0.0,98.4,500.0,19.7,19.7,False
B26,2020-07-15 20:00:00,78.47,0.0,78.47,500.0,15.7,15.7,False
B26,2020-07-15 21:00:00,85.17,0.0,85.17,500.0,17.0,17.0,False
B26,2020-07-15 22:00:00,111.77,0.0,111.77,500.0,22.4,22.4,False
B26,2020-07-15 23:00:00,97.26,0.0,97.26,500.0,19.5,19.5,False
B26,2020-07-16 00:00:00,81.53,0.0,81.53,500.0,16.3,16.3,False
B26,2020-07-16 02:00:00,73.39,0.0,73.39,500.0,14.7,14.7,False
B26,2020-07-16 04:00:00,74.12,0.0,74.12,500.0,14.8,14.8,False
B26,2020-07-16 06:00:00,101.83,0.0,101.83,500.0,20.4,20.4,False
B26,2020-07-16 08:00:00,71.3,0.0,71.3,500.0,14.3,14.3,False
B26,2020-07-16 10:00:00,84.69,0.0,84.69,500.0,16.9,16.9,False
B26,2020-07-16 12:00:00,127.48,0.0,127.48,500.0,25.5,25.5,False
B26,2020-07-16 14:00:00,148.69,0.0,148.69,500.0,29.7,29.7,False
B26,2020-07-16 16:00:00,142.21,0.0,142.21,500.0,28.4,28.4,False
B26,2020-07-16 18:00:00,135.82,0.0,135.82,500.0,27.2,27.2,False
B26,2020-07-16 20:00:00,100.63,0.0,100.63,500.0,20.1,20.1,False
B26,2020-07-16 22:00:00,125.96,0.0,125.96,500.0,25.2,25.2,False
B27,2020-07-15 00:00:00,-28.72,0.0,28.72,500.0,5.7,5.7,False
B27,2020-07-15 01:00:00,-46.68,0.0,46.68,500.0,9.3,9.3,False
B27,2020-07-15 02:00:00,-40.17,0.0,40.17,500.0,8.0,8.0,False
B27,2020-07-15 03:00:00,-39.12,0.0,39.12,500.0,7.8,7.8,False
B27,2020-07-15 04:00:00,-34.26,0.0,34.26,500.0,6.9,6.9,False
B27,2020-07-15 05:00:00,-3.45,0.0,3.45,500.0,0.7,0.7,False
B27,2020-07-15 06:00:00,45.12,0.0,45.12,500.0,9.0,9.0,False
B27,2020-07-15 07:00:00,-34.85,0.0,34.85,500.0,7.0,7.0,False
B27,2020-07-15 08:00:00,-54.87,0.0,54.87,500.0,11.0,11.0,False
B27,2020-07-15 09:00:00,-37.85,0.0,37.85,500.0,7.6,7.6,False
B27,2020-07-15 10:00:00,-1.35,0.0,1.35,500.0,0.3,0.3,False
B27,2020-07-15 11:00:00,-74.91,0.0,74.91,500.0,15.0,15.0,False
B27,2020-07-15 12:00:00,-98.5,0.0,98.5,500.0,19.7,19.7,False
B27,2020-07-15 13:00:00,-102.38,0.0,102.38,500.0,20.5,20.5,False
B27,2020-07-15 14:00:00,-126.39,0.0,126.39,500.0,25.3,25.3,False
B27,2020-07-15 15:00:00,-109.8,0.0,109.8,500.0,22.0,22.0,False
B27,2020-07-15 16:00:00,-122.69,0.0,122.69,500.0,24.5,24.5,False
B27,2020-07-15 17:00:00,-126.52,0.0,126.52,500.0,25.3,25.3,False
B27,2020-07-15 18:00:00,-113.61,0.0,113.61,500.0,22.7,22.7,False
B27,2020-07-15 19:00:00,-33.4,0.0,33.4,500.0,6.7,6.7,False
B27,2020-07-15 20:00:00,-19.11,0.0,19.11,500.0,3.8,3.8,False
B27,2020-07-15 21:00:00,-37.01,0.0,37.01,500.0,7.4,7.4,False
B27,2020-07-15 22:00:00,-17.8,0.0,17.8,500.0,3.6,3.6,False
B27,2020-07-15 23:00:00,33.07,0.0,33.07,500.0,6.6,6.6,False
B27,2020-07-16 00:00:00,5.17,0.0,5.17,500.0,1.0,1.0,False
B27,2020-07-16 02:00:00,4.2,0.0,4.2,500.0,0.8,0.8,False
B27,2020-07-16 04:00:00,-9.01,0.0,9.01,500.0,1.8,1.8,False
B27,2020-07-16 06:00:00,2.49,0.0,2.49,500.0,0.5,0.5,False
B27,2020-07-16 08:00:00,-18.73,0.0,18.73,500.0,3.7,3.7,False
B27,2020-07-16 10:00:00,11.18,0.0,11.18,500.0,2.2,2.2,False
B27,2020-07-16 12:00:00,-95.68,0.0,95.68,500.0,19.1,19.1,False
B27,2020-07-16 14:00:00,-152.41,0.0,152.41,500.0,30.5,30.5,False
B27,2020-07-16 16:00:00,-132.85,0.0,132.85,500.0,26.6,26.6,False
B27,2020-07-16 18:00:00,-131.55,0.0,131.55,500.0,26.3,26.3,False
B27,2020-07-16 20:00:00,-6.48,0.0,6.48,500.0,1.3,1.3,False
B27,2020-07-16 22:00:00,13.29,0.0,13.29,500.0,2.7,2.7,False
B28,2020-07-15 00:00:00,-233.24,0.0,233.24,500.0,46.6,46.6,False
B28,2020-07-15 01:00:00,-179.88,0.0,179.88,500.0,36.0,36.0,False
B28,2020-07-15 02:00:00,-172.48,0.0,172.48,500.0,34.5,34.5,False
B28,2020-07-15 03:00:00,-169.65,0.0,169.65,500.0,33.9,33.9,False
B28,2020-07-15 04:00:00,-176.42,0.0,176.42,500.0,35.3,35.3,False
B28,2020-07-15 05:00:00,-232.71,0.0,232.71,500.0,46.5,46.5,False
B28,2020-07-15 06:00:00,-276.67,0.0,276.67,500.0,55.3,55.3,False
B28,2020-07-15 07:00:00,-187.45,0.0,187.45,500.0,37.5,37.5,False
B28,2020-07-15 08:00:00,-138.27,0.0,138.27,500.0,27.7,27.7,False
B28,2020-07-15 09:00:00,-149.09,0.0,149.09,500.0,29.8,29.8,False
B28,2020-07-15 10:00:00,-221.39,0.0,221.39,500.0,44.3,44.3,False
B28,2020-07-15 11:00:00,-175.74,0.0,175.74,500.0,35.1,35.1,False
B28,2020-07-15 12:00:00,-183.75,0.0,183.75,500.0,36.7,36.7,False
B28,2020-07-15 13:00:00,-200.06,0.0,200.06,500.0,40.0,40.0,False
B28,2020-07-15 14:00:00,-191.98,0.0,191.98,500.0,38.4,38.4,False
B28,2020-07-15 15:00:00,-215.33,0.0,215.33,500.0,43.1,43.1,False
B28,2020-07-15 16:00:00,-196.38,0.0,196.38,500.0,39.3,39.3,False
B28,2020-07-15 17:00:00,-187.08,0.0,187.08,500.0,37.4,37.4,False
B28,2020-07-15 18:00:00,-184.9,0.0,184.9,500.0,37.0,37.0,False
B28,2020-07-15 19:00:00,-250.77,0.0,250.77,500.0,50.2,50.2,False
B28,2020-07-15 20:00:00,-243.13,0.0,243.13,500.0,48.6,48.6,False
B28,2020-07-15 21:00:00,-214.85,0.0,214.85,500.0,43.0,43.0,False
B28,2020-07-15 22:00:00,-251.14,0.0,251.14,500.0,50.2,50.2,False
B28,2020-07-15 23:00:00,-287.01,0.0,287.01,500.0,57.4,57.4,False
B28,2020-07-16 00:00:00,-273.23,0.0,273.23,500.0,54.6,54.6,False
B28,2020-07-16 02:00:00,-247.55,0.0,247.55,500.0,49.5,49.5,False
B28,2020-07-16 04:00:00,-219.22,0.0,219.22,500.0,43.8,43.8,False
B28,2020-07-16 06:00:00,-246.1,0.0,246.1,500.0,49.2,49.2,False
B28,2020-07-16 08:00:00,-228.39,0.0,228.39,500.0,45.7,45.7,False
B28,2020-07-16 10:00:00,-287.01,0.0,287.01,500.0,57.4,57.4,False
B28,2020-07-16 12:00:00,-234.64,0.0,234.64,500.0,46.9,46.9,False
B28,2020-07-16 14:00:00,-175.02,0.0,175.02,500.0,35.0,35.0,False
B28,2020-07-16 16:00:00,-203.22,0.0,203.22,500.0,40.6,40.6,False
B28,2020-07-16 18:00:00,-196.7,0.0,196.7,500.0,39.3,39.3,False
B28,2020-07-16 20:00:00,-304.7,0.0,304.7,500.0,60.9,60.9,False
B28,2020-07-16 22:00:00,-326.73,0.0,326.73,500.0,65.3,65.3,False
B29,2020-07-15 00:00:00,108.55,0.0,108.55,500.0,21.7,21.7,False
B29,2020-07-15 01:00:00,100.27,0.0,100.27,500.0,20.1,20.1,False
B29,2020-07-15 02:00:00,91.83,0.0,91.83,500.0,18.4,18.4,False
B29,2020-07-15 03:00:00,89.35,0.0,89.35,500.0,17.9,17.9,False
B29,2020-07-15 04:00:00,87.01,0.0,87.01,500.0,17.4,17.4,False
B29,2020-07-15 05:00:00,83.56,0.0,83.56,500.0,16.7,16.7,False
B29,2020-07-15 06:00:00,91.8,0.0,91.8,500.0,18.4,18.4,False
B29,2020-07-15 07:00:00,129.37,0.0,129.37,500.0,25.9,25.9,False
B29,2020-07-15 08:00:00,127.46,0.0,127.46,500.0,25.5,25.5,False
B29,2020-07-15 09:00:00,67.06,0.0,67.06,500.0,13.4,13.4,False
B29,2020-07-15 10:00:00,75.52,0.0,75.52,500.0,15.1,15.1,False
B29,2020-07-15 11:00:00,-59.81,0.0,59.81,500.0,12.0,12.0,False
B29,2020-07-15 12:00:00,-112.74,0.0,112.74,500.0,22.5,22.5,False
B29,2020-07-15 13:00:00,-102.26,0.0,102.26,500.0,20.5,20.5,False
B29,2020-07-15 14:00:00,-84.18,0.0,84.18,500.0,16.8,16.8,False
B29,2020-07-15 15:00:00,-84.99,0.0,84.99,500.0,17.0,17.0,False
B29,2020-07-15 16:00:00,-83.32,0.0,83.32,500.0,16.7,16.7,False
B29,2020-07-15 17:00:00,-89.99,0.0,89.99,500.0,18.0,18.0,False
B29,2020-07-15 18:00:00,-28.36,0.0,28.36,500.0,5.7,5.7,False
B29,2020-07-15 19:00:00,104.33,0.0,104.33,500.0,20.9,20.9,False
B29,2020-07-15 20:00:00,156.94,0.0,156.94,500.0,31.4,31.4,False
B29,2020-07-15 21:00:00,156.92,0.0,156.92,500.0,31.4,31.4,False
B29,2020-07-15 22:00:00,141.62,0.0,141.62,500.0,28.3,28.3,False
B29,2020-07-15 23:00:00,110.15,0.0,110.15,500.0,22.0,22.0,False
B29,2020-07-16 00:00:00,95.39,0.0,95.39,500.0,19.1,19.1,False
B29,2020-07-16 02:00:00,83.74,0.0,83.74,500.0,16.7,16.7,False
B29,2020-07-16 04:00:00,83.34,0.0,83.34,500.0,16.7,16.7,False
B29,2020-07-16 06:00:00,116.82,0.0,116.82,500.0,23.4,23.4,False
B29,2020-07-16 08:00:00,147.31,0.0,147.31,500.0,29.5,29.5,False
B29,2020-07-16 10:00:00,93.87,0.0,93.87,500.0,18.8,18.8,False
B29,2020-07-16 12:00:00,-91.95,0.0,91.95,500.0,18.4,18.4,False
B29,2020-07-16 14:00:00,-66.77,0.0,66.77,500.0,13.4,13.4,False
B29,2020-07-16 16:00:00,-71.52,0.0,71.52,500.0,14.3,14.3,False
B29,2020-07-16 18:00:00,-90.26,0.0,90.26,500.0,18.1,18.1,False
B29,2020-07-16 20:00:00,175.11,0.0,175.11,500.0,35.0,35.0,False
B29,2020-07-16 22:00:00,220.5,0.0,220.5,500.0,44.1,44.1,False
B30,2020-07-15 00:00:00,5.02,0.0,5.02,500.0,1.0,1.0,False
B30,2020-07-15 01:00:00,4.41,0.0,4.41,500.0,0.9,0.9,False
B30,2020-07-15 02:00:00,4.02,0.0,4.02,500.0,0.8,0.8,False
B30,2020-07-15 03:00:00,3.81,0.0,3.81,500.0,0.8,0.8,False
B30,2020-07-15 04:00:00,3.39,0.0,3.39,500.0,0.7,0.7,False
B30,2020-07-15 05:00:00,1.5,0.0,1.5,500.0,0.3,0.3,False
B30,2020-07-15 06:00:00,0.38,0.0,0.38,500.0,0.1,0.1,False
B30,2020-07-15 07:00:00,7.66,0.0,7.66,500.0,1.5,1.5,False
B30,2020-07-15 08:00:00,6.02,0.0,6.02,500.0,1.2,1.2,False
B30,2020-07-15 09:00:00,-4.35,0.0,4.35,500.0,0.9,0.9,False
B30,2020-07-15 10:00:00,-4.06,0.0,4.06,500.0,0.8,0.8,False
B30,2020-07-15 11:00:00,-7.55,0.0,7.55,500.0,1.5,1.5,False
B30,2020-07-15 12:00:00,-8.71,0.0,8.71,500.0,1.7,1.7,False
B30,2020-07-15 13:00:00,-7.7,0.0,7.7,500.0,1.5,1.5,False
B30,2020-07-15 14:00:00,-5.86,0.0,5.86,500.0,1.2,1.2,False
B30,2020-07-15 15:00:00,-6.33,0.0,6.33,500.0,1.3,1.3,False
B30,2020-07-15 16:00:00,-6.05,0.0,6.05,500.0,1.2,1.2,False
B30,2020-07-15 17:00:00,-6.63,0.0,6.63,500.0,1.3,1.3,False
B30,2020-07-15 18:00:00,-4.05,0.0,4.05,500.0,0.8,0.8,False
B30,2020-07-15 19:00:00,-1.36,0.0,1.36,500.0,0.3,0.3,False
B30,2020-07-15 20:00:00,7.88,0.0,7.88,500.0,1.6,1.6,False
B30,2020-07-15 21:00:00,9.26,0.0,9.26,500.0,1.9,1.9,False
B30,2020-07-15 22:00:00,8.44,0.0,8.44,500.0,1.7,1.7,False
B30,2020-07-15 23:00:00,4.86,0.0,4.86,500.0,1.0,1.0,False
B30,2020-07-16 00:00:00,3.95,0.0,3.95,500.0,0.8,0.8,False
B30,2020-07-16 02:00:00,2.82,0.0,2.82,500.0,0.6,0.6,False
B30,2020-07-16 04:00:00,3.19,0.0,3.19,500.0,0.6,0.6,False
B30,2020-07-16 06:00:00,6.37,0.0,6.37,500.0,1.3,1.3,False
B30,2020-07-16 08:00:00,8.27,0.0,8.27,500.0,1.7,1.7,False
B30,2020-07-16 10:00:00,-2.7,0.0,2.7,500.0,0.5,0.5,False
B30,2020-07-16 12:00:00,-7.08,0.0,7.08,500.0,1.4,1.4,False
B30,2020-07-16 14:00:00,-4.54,0.0,4.54,500.0,0.9,0.9,False
B30,2020-07-16 16:00:00,-5.14,0.0,5.14,500.0,1.0,1.0,False
B30,2020-07-16 18:00:00,-6.57,0.0,6.57,500.0,1.3,1.3,False
B30,2020-07-16 20:00:00,10.48,0.0,10.48,500.0,2.1,2.1,False
B30,2020-07-16 22:00:00,20.42,0.0,20.42,500.0,4.1,4.1,False
B31-1,2020-07-15 00:00:00,-38.05,0.0,38.05,500.0,7.6,7.6,False
B31-1,2020-07-15 01:00:00,-36.85,0.0,36.85,500.0,7.4,7.4,False
B31-1,2020-07-15 02:00:00,-38.38,0.0,38.38,500.0,7.7,7.7,False
B31-1,2020-07-15 03:00:00,-38.25,0.0,38.25,500.0,7.7,7.7,False
B31-1,2020-07-15 04:00:00,-37.39,0.0,37.39,500.0,7.5,7.5,False
B31-1,2020-07-15 05:00:00,-38.28,0.0,38.28,500.0,7.7,7.7,False
B31-1,2020-07-15 06:00:00,-39.29,0.0,39.29,500.0,7.9,7.9,False
B31-1,2020-07-15 07:00:00,-34.04,0.0,34.04,500.0,6.8,6.8,False
B31-1,2020-07-15 08:00:00,-44.23,0.0,44.23,500.0,8.8,8.8,False
B31-1,2020-07-15 09:00:00,-81.23,0.0,81.23,500.0,16.2,16.2,False
B31-1,2020-07-15 10:00:00,-83.96,0.0,83.96,500.0,16.8,16.8,False
B31-1,2020-07-15 11:00:00,-34.26,0.0,34.26,500.0,6.9,6.9,False
B31-1,2020-07-15 12:00:00,-13.23,0.0,13.23,500.0,2.6,2.6,False
B31-1,2020-07-15 13:00:00,-11.96,0.0,11.96,500.0,2.4,2.4,False
B31-1,2020-07-15 14:00:00,-9.26,0.0,9.26,500.0,1.9,1.9,False
B31-1,2020-07-15 15:00:00,-12.16,0.0,12.16,500.0,2.4,2.4,False
B31-1,2020-07-15 16:00:00,-10.84,0.0,10.84,500.0,2.2,2.2,False
B31-1,2020-07-15 17:00:00,-11.23,0.0,11.23,500.0,2.2,2.2,False
B31-1,2020-07-15 18:00:00,-27.34,0.0,27.34,500.0,5.5,5.5,False
B31-1,2020-07-15 19:00:00,-80.93,0.0,80.93,500.0,16.2,16.2,False
B31-1,2020-07-15 20:00:00,-47.59,0.0,47.59,500.0,9.5,9.5,False
B31-1,2020-07-15 21:00:00,-38.25,0.0,38.25,500.0,7.6,7.6,False
B31-1,2020-07-15 22:00:00,-35.41,0.0,35.41,500.0,7.1,7.1,False
B31-1,2020-07-15 23:00:00,-42.09,0.0,42.09,500.0,8.4,8.4,False
B31-1,2020-07-16 00:00:00,-40.55,0.0,40.55,500.0,8.1,8.1,False
B31-1,2020-07-16 02:00:00,-39.67,0.0,39.67,500.0,7.9,7.9,False
B31-1,2020-07-16 04:00:00,-39.42,0.0,39.42,500.0,7.9,7.9,False
B31-1,2020-07-16 06:00:00,-36.06,0.0,36.06,500.0,7.2,7.2,False
B31-1,2020-07-16 08:00:00,-39.92,0.0,39.92,500.0,8.0,8.0,False
B31-1,2020-07-16 10:00:00,-84.27,0.0,84.27,500.0,16.9,16.9,False
B31-1,2020-07-16 12:00:00,-13.09,0.0,13.09,500.0,2.6,2.6,False
B31-1,2020-07-16 14:00:00,-9.55,0.0,9.55,500.0,1.9,1.9,False
B31-1,2020-07-16 16:00:00,-10.98,0.0,10.98,500.0,2.2,2.2,False
B31-1,2020-07-16 18:00:00,-10.81,0.0,10.81,500.0,2.2,2.2,False
B31-1,2020-07-16 20:00:00,-39.98,0.0,39.98,500.0,8.0,8.0,False
B31-1,2020-07-16 22:00:00,3.92,0.0,3.92,500.0,0.8,0.8,False
B31-2,2020-07-15 00:00:00,-38.05,0.0,38.05,500.0,7.6,7.6,False
B31-2,2020-07-15 01:00:00,-36.85,0.0,36.85,500.0,7.4,7.4,False
B31-2,2020-07-15 02:00:00,-38.38,0.0,38.38,500.0,7.7,7.7,False
B31-2,2020-07-15 03:00:00,-38.25,0.0,38.25,500.0,7.7,7.7,False
B31-2,2020-07-15 04:00:00,-37.39,0.0,37.39,500.0,7.5,7.5,False
B31-2,2020-07-15 05:00:00,-38.28,0.0,38.28,500.0,7.7,7.7,False
B31-2,2020-07-15 06:00:00,-39.29,0.0,39.29,500.0,7.9,7.9,False
B31-2,2020-07-15 07:00:00,-34.04,0.0,34.04,500.0,6.8,6.8,False
B31-2,2020-07-15 08:00:00,-44.23,0.0,44.23,500.0,8.8,8.8,False
B31-2,2020-07-15 09:00:00,-81.23,0.0,81.23,500.0,16.2,16.2,False
B31-2,2020-07-15 10:00:00,-83.96,0.0,83.96,500.0,16.8,16.8,False
B31-2,2020-07-15 11:00:00,-34.26,0.0,34.26,500.0,6.9,6.9,False
B31-2,2020-07-15 12:00:00,-13.23,0.0,13.23,500.0,2.6,2.6,False
B31-2,2020-07-15 13:00:00,-11.96,0.0,11.96,500.0,2.4,2.4,False
B31-2,2020-07-15 14:00:00,-9.26,0.0,9.26,500.0,1.9,1.9,False
B31-2,2020-07-15 15:00:00,-12.16,0.0,12.16,500.0,2.4,2.4,False
B31-2,2020-07-15 16:00:00,-10.84,0.0,10.84,500.0,2.2,2.2,False
B31-2,2020-07-15 17:00:00,-11.23,0.0,11.23,500.0,2.2,2.2,False
B31-2,2020-07-15 18:00:00,-27.34,0.0,27.34,500.0,5.5,5.5,False
B31-2,2020-07-15 19:00:00,-80.93,0.0,80.93,500.0,16.2,16.2,False
B31-2,2020-07-15 20:00:00,-47.59,0.0,47.59,500.0,9.5,9.5,False
B31-2,2020-07-15 21:00:00,-38.25,0.0,38.25,500.0,7.6,7.6,False
B31-2,2020-07-15 22:00:00,-35.41,0.0,35.41,500.0,7.1,7.1,False
B31-2,2020-07-15 23:00:00,-42.09,0.0,42.09,500.0,8.4,8.4,False
B31-2,2020-07-16 00:00:00,-40.55,0.0,40.55,500.0,8.1,8.1,False
B31-2,2020-07-16 02:00:00,-39.67,0.0,39.67,500.0,7.9,7.9,False
B31-2,2020-07-16 04:00:00,-39.42,0.0,39.42,500.0,7.9,7.9,False
B31-2,2020-07-16 06:00:00,-36.06,0.0,36.06,500.0,7.2,7.2,False
B31-2,2020-07-16 08:00:00,-39.92,0.0,39.92,500.0,8.0,8.0,False
B31-2,2020-07-16 10:00:00,-84.27,0.0,84.27,500.0,16.9,16.9,False
B31-2,2020-07-16 12:00:00,-13.09,0.0,13.09,500.0,2.6,2.6,False
B31-2,2020-07-16 14:00:00,-9.55,0.0,9.55,500.0,1.9,1.9,False
B31-2,2020-07-16 16:00:00,-10.98,0.0,10.98,500.0,2.2,2.2,False
B31-2,2020-07-16 18:00:00,-10.81,0.0,10.81,500.0,2.2,2.2,False
B31-2,2020-07-16 20:00:00,-39.98,0.0,39.98,500.0,8.0,8.0,False
B31-2,2020-07-16 22:00:00,3.92,0.0,3.92,500.0,0.8,0.8,False
B32-1,2020-07-15 00:00:00,-167.94,0.0,167.94,500.0,33.6,33.6,False
B32-1,2020-07-15 01:00:00,-138.28,0.0,138.28,500.0,27.7,27.7,False
B32-1,2020-07-15 02:00:00,-133.43,0.0,133.43,500.0,26.7,26.7,False
B32-1,2020-07-15 03:00:00,-131.25,0.0,131.25,500.0,26.3,26.3,False
B32-1,2020-07-15 04:00:00,-133.32,0.0,133.32,500.0,26.7,26.7,False
B32-1,2020-07-15 05:00:00,-160.15,0.0,160.15,500.0,32.0,32.0,False
B32-1,2020-07-15 06:00:00,-183.97,0.0,183.97,500.0,36.8,36.8,False
B32-1,2020-07-15 07:00:00,-148.73,0.0,148.73,500.0,29.7,29.7,False
B32-1,2020-07-15 08:00:00,-129.19,0.0,129.19,500.0,25.8,25.8,False
B32-1,2020-07-15 09:00:00,-138.33,0.0,138.33,500.0,27.7,27.7,False
B32-1,2020-07-15 10:00:00,-178.27,0.0,178.27,500.0,35.7,35.7,False
B32-1,2020-07-15 11:00:00,-159.16,0.0,159.16,500.0,31.8,31.8,False
B32-1,2020-07-15 12:00:00,-166.3,0.0,166.3,500.0,33.3,33.3,False
B32-1,2020-07-15 13:00:00,-176.59,0.0,176.59,500.0,35.3,35.3,False
B32-1,2020-07-15 14:00:00,-175.99,0.0,175.99,500.0,35.2,35.2,False
B32-1,2020-07-15 15:00:00,-189.04,0.0,189.04,500.0,37.8,37.8,False
B32-1,2020-07-15 16:00:00,-179.27,0.0,179.27,500.0,35.9,35.9,False
B32-1,2020-07-15 17:00:00,-173.03,0.0,173.03,500.0,34.6,34.6,False
B32-1,2020-07-15 18:00:00,-168.48,0.0,168.48,500.0,33.7,33.7,False
B32-1,2020-07-15 19:00:00,-199.1,0.0,199.1,500.0,39.8,39.8,False
